order_id,num_products,kg,un,on_demand,total_minutes,seniority,found_rate,picking_speed,accepted_rate,rating,promised_weekday,promised_weekofyear,promised_hour,promised_minute,promised_weekhour,haversine_distance
139b713c9647dbdd5571cf6e9c6f5839,10,,17.0,1,63.1528015,1,0.8894,1.25,1.0,4.92,5,42,14,8,134,3.7303870489916298
e895362ab12d3dad3cd5a27726cc6d2f,11,,16.0,1,43.9259089,1,0.8842,1.3,1.0,4.68,4,42,23,26,119,1.9927637355785774
d96f2192f8251dae0b681111c3d49b42,7,,11.0,1,54.96103000000001,2,0.8758,2.33,0.84,4.92,4,42,20,22,116,2.0762600053853166
88f363e757fd8f127fc9825cf11ecc82,23,5.744999999999999,36.0,0,86.8709950333333,1,0.8771,1.57,0.92,4.92,4,42,23,0,119,2.026422136816178
5d5f5b60a420430c602237f33f41c6d2,60,2.724,102.0,0,134.95217563333298,1,0.8601,1.5,0.96,4.76,5,42,17,0,137,3.0626167761037384
a548bc848a76784c24810fbbfcd2a6ab,4,2.0,3.0,1,78.4146701,1,0.8748,1.9,0.88,4.84,5,42,17,12,137,4.417702953238844
227becf100bfd7ffc5bb173d98e9d098,10,,21.0,1,31.409323416666695,2,0.8887,1.21,0.6,4.88,5,42,0,27,120,2.0130017264147515
2df9a61745da441fb1bf25d7ba484f19,5,1.0,7.0,0,72.7310916333333,3,0.8084,2.54,0.96,4.96,5,42,19,0,139,3.640956052938654
0eb3354a1a720e92b2a776f03bda9ec1,17,1.055,19.0,1,66.1496914833333,1,0.8525,1.68,1.0,4.92,4,42,21,27,117,2.047918744675323
9726a8859c13e8885e333763b5cf6687,28,0.3,52.0,0,72.8806973666667,3,0.8125,2.78,0.9285714285714292,4.75,4,42,23,0,119,0.5450930090710575
7c46a78fad20cb303514a00e1d70e7eb,5,1.012,1.0,0,43.216276933333305,1,0.8658,1.3,0.96,4.92,5,42,17,0,137,4.596212409548297
ca885c83083781409898f8c22e753045,22,14.78,29.0,0,120.089816633333,1,0.8587,1.73,1.0,4.72,4,42,22,0,118,2.762004503513637
302cdeb22b17e75a4ee72bfa6db4dfe1,1,,1.0,0,62.2407329166667,1,0.9542,1.84,1.0,4.64,5,42,16,0,136,2.6982258108817736
bf42a9ae9cd37dded82d824980ac0cdb,9,,12.0,0,81.72825096666669,2,0.847,3.88,0.8,4.96,4,42,22,0,118,1.940954063536317
79e7b8c21e200d5cab5e3b2119634a86,10,1.67,49.0,1,93.5945319333333,3,0.9063,2.14,0.92,5.0,4,42,22,15,118,0.09871381963905543
287648551c7bdf994d6a5727fa8ea93c,12,0.885,17.0,0,57.972040616666696,1,0.8258,1.41,0.96,4.8,5,42,0,0,120,3.4971281839306285
2944c5972e34b46950388b4fb11860be,35,5.968,54.0,0,106.648969683333,1,0.8671,1.29,1.0,4.92,5,42,14,0,134,0.7096593699418031
03772cb6a7c36953b2b527350c061852,35,0.204,60.0,0,86.4574939666667,1,0.853,1.15,0.92,4.68,5,42,14,0,134,2.275471254759773
bd3f557a0096fd3761b762729ac53c32,31,2.5580000000000003,64.0,0,122.55255445,1,0.8686,1.66,1.0,4.72,5,42,15,0,135,0.8772705376487654
4d8fa30819daeabb0659a1b889591189,1,,1.0,1,55.6258826833333,1,0.8945,1.78,0.92,5.0,4,42,21,13,117,4.469283476361354
f1b94ed053c676950c0fd75a3a413b85,1,,10.0,0,115.45981945,3,0.86,2.2,0.88,4.92,5,42,1,0,121,1.394507279012391
777b8fdae87e1c06ae9c1380c61789fc,26,,43.0,0,82.9023955166667,3,0.8544,1.39,0.92,4.92,5,42,18,0,138,2.088296149620825
9123488e500744da84d9908812b687d3,21,,25.0,1,73.42027595,2,0.8282,1.84,0.68,4.83,5,42,1,4,121,5.477871837929715
dda5268433d3db59ef453a18660b1eea,34,10.456,100.0,0,141.799392083333,3,0.8828,3.75,0.8461538461538459,4.33,5,42,17,0,137,0.8023912067460245
b0851a8a033d2dddc7a3be4c243d5d36,17,0.3,25.0,0,50.884251016666695,1,0.8611,1.14,0.96,4.84,5,42,17,0,137,3.291746195992858
42ebf417d120e65222555d5d91160585,45,0.2,70.0,0,74.98802486666669,1,0.8827,1.12,0.96,4.84,5,42,19,0,139,5.18849128665325
bbc7501eec3f587f696fd94f14a263b6,21,,30.0,1,57.09320605,2,0.8503,1.85,0.84,4.96,4,42,22,58,118,0.9462504706599233
de75a85ba889d81b6c9cd3e52c167f7b,47,2.35,54.0,0,119.068160566667,1,0.8190000000000001,1.27,1.0,4.72,5,42,0,0,120,3.647608178150714
6d69772d2da936388df373cdcdb2a2f7,15,1.8,54.0,0,129.392577566667,1,0.8562,1.8,1.0,4.84,5,42,16,0,136,1.7322993702526488
7bb3da681ba665c1fc3a6379960f8784,17,0.2,19.0,1,113.21346391666701,1,0.8404,1.62,0.96,4.76,4,42,22,9,118,3.4312209092729304
216d1b33f9edf4b842e1e2fc28771606,1,,1.0,0,19.3226720333333,1,0.8781,0.93,0.96,4.96,5,42,17,0,137,0.25354574750542
e77e07cc5f1175da27cd00951c846ac0,37,5.3,43.0,0,106.864829283333,1,0.8913,1.21,1.0,4.88,5,42,13,0,133,0.8482394612161421
f57dfdc588d3f1bb26dcadbc7410fce7,85,6.87,211.0,0,129.8910401,3,0.8543,1.26,0.92,4.88,5,42,21,0,141,2.030137153112364
0e1addda1c73a16bd76b131da71bd232,5,,5.0,1,76.1169756333333,2,0.8938,1.5,0.48,5.0,4,42,23,24,119,9.168777774931334
987d50efcbdf147dceb54f5e1f39e027,27,,31.0,1,76.1127380166667,1,0.8585,1.53,1.0,5.0,4,42,20,46,116,1.7577379198753589
bcb023ac2c09caf13c5ef283f68f73fb,17,6.0,31.0,1,34.1889505,1,0.8948,1.2,0.92,4.8,4,42,21,40,117,2.449374133672656
f2a3bbb8d6f6016531da6738e0d7fe51,40,4.941999999999998,70.0,0,154.343192816667,2,0.8088,2.52,0.76,4.68,5,42,18,0,138,1.5871616553504102
f924d12809632b175d63152c7573797d,2,,3.0,0,54.206327666666695,1,0.8496,1.69,0.92,4.88,5,42,20,0,140,2.1626378498766647
dbd27497c339774b966eb02fccb3517c,12,2.065,30.0,1,50.2820579333333,1,0.8799,1.31,0.96,4.72,4,42,21,45,117,1.9773717350661812
4a1e001bab1e5cfcce58e70e0137b0ba,23,2.3,24.0,1,65.3630345833333,1,0.8516,1.74,0.96,4.92,4,42,20,45,116,2.8719233689328516
c6db2dddcb2d60096b2c9aaf5e9082b9,15,6.501999999999999,38.0,0,60.8680635166667,3,0.8393,2.41,1.0,5.0,5,42,2,0,122,1.9707193816075277
c2ac78d2d27f1fcabc8b2a70c1580c8f,4,,10.0,0,62.5161367166667,1,0.8513,1.11,0.92,4.48,5,42,18,0,138,2.273296762517736
0fea409ac0be8551c82f81a647d6c52c,52,2.335,74.0,0,93.0577649666667,1,0.8848,1.54,0.96,4.92,5,42,14,0,134,2.498647521928458
27222be3f536d39c2d0c5af65f657714,46,1.5019999999999998,99.0,1,81.4225084666667,1,0.8622,1.08,1.0,4.92,5,42,15,35,135,2.2187326659787834
5eff91f5e16bea0b6357b553e3c76204,31,2.75,102.0,0,149.4596315,1,0.8721,1.19,0.92,4.96,5,42,17,0,137,2.590586389920543
7ee9a09eaec6fda6a0aa278f7d7645d9,2,,6.0,0,41.74661070000001,1,0.8724,2.0,0.92,4.96,5,42,18,0,138,1.0947184524459772
fd2148cbbbedbd968d8d356ad03ed811,34,7.058,44.0,0,170.17793296666702,2,0.8492,4.12,0.7619047619047621,4.64,5,42,14,0,134,2.104693431356148
c115cb4378f814386e0b0e4e50d100e0,29,1.265,45.0,1,50.013384483333304,1,0.8842,1.1,0.96,4.84,5,42,0,3,120,1.7537985090640058
830bfdc895d020d51f3569c4ad272823,17,1.132,22.0,1,99.209307,2,0.8923,1.56,0.84,4.92,5,42,15,9,135,1.113885401767257
a028bddf321e15f84be58eea6534b28f,29,,48.0,0,104.329504133333,1,0.8374,1.25,0.92,4.92,5,42,20,0,140,2.3804724642898183
9eab42772b99d0d33112b9dfbb85d39e,12,,15.0,1,58.2945403,1,0.8728,1.81,0.96,4.96,4,42,20,50,116,2.8206701157272205
3a1c777ce99b6b603cfa6ba98231e62d,6,,6.0,1,48.790692866666696,2,0.8329,1.65,0.8,4.64,4,42,20,25,116,1.8459090643373963
12622554da98e0ba8ed898b7e7e1d400,16,,31.0,0,65.0474405166667,1,0.8853,1.09,0.92,4.96,5,42,17,0,137,2.2574118064853814
511cbf64142382c77be5d2209ba6ee8f,7,0.75,8.0,1,88.7879568,1,0.8759999999999999,1.55,1.0,4.72,5,42,17,36,137,1.9630326315852584
3d54a607a71fd23e4bfbf86d1c0cfd31,63,1.5539999999999998,136.0,0,125.90628598333299,1,0.8598,1.78,0.96,4.76,5,42,18,0,138,0.38303090949009433
1baf31b814b78f3e24653cb36e9aa2fa,16,1.002,28.0,0,82.4425197,3,0.8454,1.78,0.88,4.85,5,42,21,0,141,2.3150844491348614
18421cc73bb0beeb9880ca40dc606007,18,1.5510000000000002,27.0,1,70.86234285,2,0.8238,2.17,0.8,4.64,5,42,16,26,136,0.522576584338224
59f68bd40574bed62f18a8ecd6c595bc,1,,1.0,1,62.1284325333333,2,0.8846,1.61,0.833333333333333,4.71,5,42,18,29,138,0.3508833432364117
caccd8d7922eaa776550d5a43c2bd36a,29,1.2,74.0,1,97.99389631666668,1,0.8598,1.78,0.96,4.76,4,42,21,12,117,2.757510699979192
6ef49aa82724901bc4d1c7c90e4120be,30,1.432,27.0,1,37.391025716666704,1,0.8752,0.91,1.0,4.96,5,42,19,44,139,1.3767308021260134
e647eb01f59109c70d80c4e26e8b28c9,61,0.6,80.0,0,114.442278116667,2,0.8694,1.32,0.72,4.88,4,42,22,0,118,1.7271717574404082
eb2c19baaf9ea2b5ef1c7daf2820afaa,21,0.83,61.0,1,64.68320095,1,0.8665,1.52,1.0,4.68,5,42,18,35,138,3.532518834845712
8cbae9c740b0dd061ab1737502ebdcaa,59,7.29,157.0,0,153.79119375,2,0.8408,1.2,0.76,4.88,4,42,22,0,118,1.1973665098135169
32cc36390b077b697eb93c9e39ad1e11,36,0.1,40.0,1,61.92663365,1,0.8341,1.17,0.92,4.92,4,42,21,24,117,4.45449129218415
d99802d0efe446f314df1575c18acc66,24,0.3,45.0,0,75.0674914666667,3,0.7609999999999999,2.54,0.92,4.96,5,42,0,0,120,1.2604804581460667
c7c4ba182fd60012c4b9cb4658db50df,2,,14.0,0,49.2828523,3,0.843,2.48,0.92,4.75,5,42,14,0,134,1.2071806264329006
b58a0a789fc737376cb0746cffcdc75b,7,,10.0,1,43.3673028,1,0.9355,1.85,0.947368421052632,4.93,4,42,21,35,117,1.5486230106360295
a39f812b676cc9e1adc06e750690c294,31,7.152000000000001,78.0,0,98.8666294,2,0.8694,1.31,0.72,4.8,5,42,20,0,140,0.8582433029606114
e3c062c2759beb9e2f909bd9b6251819,6,0.59,5.0,1,36.0569323,2,0.852,1.79,0.72,4.96,4,42,22,2,118,4.210611518070723
c3a0590055d5724b0da837b266e31a27,24,3.0,50.0,1,68.51983435,1,0.8648,1.8,1.0,4.8,4,42,23,38,119,2.145282862295836
ca466896d4d76c4ce03c7dab44dd6a9c,17,0.2,24.0,0,115.28572565,1,0.882,1.5,0.92,4.76,5,42,14,0,134,1.2388838446413386
e9844ef8b44171eae378ea8478269ca6,10,2.0,20.0,0,73.4419811833333,1,0.8618,1.27,0.96,5.0,5,42,16,0,136,1.6989166052751021
283867fb7929a5ddf4f9572f625d5288,55,2.5,108.0,0,146.732947916667,1,0.8962,1.23,1.0,4.84,5,42,2,0,122,3.6328601942345595
3ba94e2fe944c508f663e8dfe00d4eac,30,0.2,33.0,1,46.1193750666667,1,0.8884,0.78,0.92,4.96,5,42,14,40,134,5.486161537272215
ad1760614d890ec8c1ae3986ae908de2,48,4.188,49.0,0,75.4142769166667,1,0.8698,1.0,0.88,4.64,5,42,21,0,141,1.8429617930183195
e3796d0a592e88d165e4181e7cdc0ab6,27,2.387,37.0,0,61.57787945,1,0.8954,1.07,0.92,4.68,4,42,23,0,119,12.946886590856018
5984c9cd108667e7b8d3423d47688c97,6,0.8640000000000001,6.0,0,98.1614682,1,0.8544,0.83,0.96,5.0,5,42,19,0,139,1.6377405824613052
7d7327e1fd14e06b590c545991f98727,69,,153.0,0,145.93992221666701,2,0.8205,1.58,0.8,4.92,5,42,17,0,137,5.209885655458241
46bb5f036ebb9552256b86fbf8b5c87c,14,2.713,26.0,0,47.1969663333333,1,0.8853,1.3,1.0,4.76,5,42,14,0,134,2.317318921047248
cfc8facf1c09249cd254ee6784274dbb,27,1.495,29.0,1,77.8355036666667,3,0.8773,2.27,0.88,4.92,5,42,12,47,132,1.8981821676010513
33a95230ff8cfa1c46f41f6b4011bc9d,21,2.569,18.0,1,55.712155133333304,1,0.8768,1.64,0.96,4.88,4,42,20,45,116,3.978923552493629
64a39b159a158c6c68eed732c566fd5e,22,3.091,39.0,0,70.1373816,1,0.9114,1.27,0.92,5.0,5,42,16,0,136,3.300516592760497
714c76455b35332ba6f26b5fdb65a807,19,0.83,20.0,0,49.01495360000001,1,0.818,1.67,0.96,4.92,5,42,18,0,138,1.9426165136385405
3bd03421615f4c75e8c923002ac53281,22,,41.0,1,107.44323645,2,0.8565,1.73,0.8,4.92,5,42,20,18,140,7.62847433930832
07f99bb7094f33638e543010f1df2152,40,,74.0,0,127.730065883333,1,0.8702,1.3,0.96,4.88,5,42,1,0,121,3.472589268222965
783ff6e764d4564978652d145fa4da3a,31,1.9,32.0,0,167.7872939,1,0.8299,1.54,1.0,4.8,5,42,19,0,139,1.6287416667045074
f28a8f7c03f8ff0cb54ef75afe0c1a79,19,3.6,21.0,1,56.6335116666667,1,0.8808,1.33,0.92,4.72,4,42,20,59,116,2.2437950812235243
fafbe999266ab69d754231d4c621dfca,18,2.235,29.0,1,86.7510855666667,2,0.8862,1.47,0.72,4.76,5,42,0,21,120,4.746716025138231
891988db1ef46dc19fd07ea28466e9cf,32,1.374,107.0,1,94.14119185,1,0.905,1.11,1.0,4.76,5,42,0,17,120,1.4467774785290761
bc5416b286f7055217e9b9733c0d1012,55,6.995,76.0,0,114.966832383333,1,0.856,1.49,0.92,4.8,5,42,1,0,121,1.9804330343004437
1063315216cc41a9762f5cb7918c58bd,2,,2.0,0,101.5482311,1,0.8487,1.88,0.96,4.68,5,42,18,0,138,0.8772392094055049
5de4f0660b1f25d0c695e77da2db3fcb,11,,28.0,1,46.0443694333333,1,0.8876,0.97,1.0,4.92,5,42,16,29,136,2.0130017264147515
1396cad490cc086d6d69ce4376636fa5,61,0.7,82.0,0,104.94200981666701,1,0.8792,1.12,0.96,4.84,5,42,0,0,120,5.183150670686021
6e0d8794c54f815204d0c7517ce70e3f,12,,35.0,1,64.1296384333333,2,0.9076,1.75,0.76,4.92,5,42,19,26,139,1.599432023047424
c2da1752b5151b58ad9cc6958a75d438,3,,4.0,0,58.5201090666667,2,0.878,1.2,0.84,4.72,5,42,16,0,136,1.2124048406039944
0c4d048c68fec05ce07a111184a04b34,20,,55.0,1,61.45763960000001,1,0.907,1.21,0.92,5.0,5,42,21,11,141,3.322923341210322
ec8a36df513708fc52876a86fb7dac9c,1,,2.0,0,42.5867437166667,3,0.8724,2.67,0.92,4.96,5,42,17,0,137,4.499858746747769
ef5a0b92fb6f652298ea732fede11258,8,,17.0,1,67.2829779333333,3,0.8472,2.18,0.875,5.0,5,42,19,17,139,4.073592728458066
67ce702deb005ff8a8e6a8b7a4e372cc,14,3.39,20.0,1,61.127660783333305,1,0.8981,1.86,0.92,4.8,5,42,0,3,120,2.598422443183682
13e6c5cb5bb881c5706c8695b41dba70,1,,1.0,1,30.05346865,2,0.8824,1.25,0.833333333333333,4.43,5,42,18,31,138,3.07347194727535
cdfbff53e8e1e7ad15aa00faba42b904,63,7.779000000000001,85.0,1,109.6947104,2,0.826,1.64,0.84,4.76,5,42,0,31,120,2.4952268283823495
2edaca409bdefd8c9da9b7bd10cfc22d,1,,2.0,1,73.0801415333333,1,0.8837,0.96,0.92,4.84,4,42,21,26,117,11.679372943637114
6f6dafbed64344444552aee19215b888,14,2.707,24.0,1,78.7827749,1,0.8841,1.91,0.92,4.76,4,42,22,14,118,0.7367056202399832
9b9a413647981997af8e6862dfaa7e28,28,3.645,71.0,1,79.8926360833333,1,0.8376,1.55,1.0,4.96,4,42,22,22,118,2.2746349759653213
d6f5c658b1525a0b7873bc74cad935f2,5,,6.0,0,114.797545633333,1,0.875,1.44,1.0,4.96,5,42,0,0,120,1.5378736556956085
1693a3acb187d63f60f28f6338106c7e,58,3.168,114.0,0,138.48507185,1,0.8539,1.44,0.92,4.88,5,42,18,0,138,7.5028475295683235
2d2be489a285cc22adac216c9e0fcf50,17,1.235,21.0,1,54.6664034333333,1,0.8838,1.7,0.96,4.96,5,42,1,16,121,0.6863849664105501
d13574fb291d9e822e911acd28ef44ba,44,5.0,72.0,1,109.36466485,1,0.8895,1.57,1.0,4.8,4,42,22,43,118,1.3072667345856737
3c803438e01e9713e771d248387af0b5,17,1.735,25.0,1,63.72326170000001,1,0.8154,1.93,0.88,4.92,5,42,1,22,121,3.762940575646434
608ead9f0b7c4b815bc2321cbf430234,2,,10.0,1,35.48289245,1,0.8848,1.4,0.88,4.76,5,42,16,13,136,2.697214232503073
fbf8a61f72e583ea39cd08c6d491778d,19,6.41,22.0,1,94.15898425,1,0.8761,1.85,0.96,4.83,4,42,20,31,116,3.123307031395576
13b8492045ced99d9c619d006837b0a7,5,,10.0,0,77.3368757333333,2,0.8149,2.83,0.96,4.72,5,42,14,30,134,2.2568808063624153
2d8488b91060fe0ed9c0ed553bb49752,9,,12.0,1,44.7357932666667,3,0.8361,2.13,1.0,4.84,4,42,21,45,117,3.8732890780297646
39174421339cc76e2436647de607ad79,17,0.2,31.0,1,71.64501379999999,1,0.8546,1.25,0.92,4.64,4,42,22,12,118,0.6776377106175284
8b3f3dfd0026193ae63780e5b410032f,13,7.735,13.0,0,103.60982365,3,0.8262,1.48,0.96,4.88,5,42,18,0,138,4.073273256379478
737c0cb7b4e98584b0c78d9cc96e2d8c,14,,19.0,0,111.17015308333299,1,0.8521,1.5,1.0,5.0,5,42,17,0,137,1.9864257775030494
c16dde6db6529c78761c63dec079c526,40,1.7,56.0,0,208.5158997,2,0.8098,3.74,0.92,4.72,5,42,20,0,140,4.723480245628408
09c1e3e4729f745067118837324ab75c,49,0.9,67.0,1,145.489288133333,1,0.8239,1.48,0.92,4.92,5,42,18,12,138,2.6415482650118416
af191a4105274c3c4ccac326e2c37600,3,,3.0,0,20.3655488166667,2,0.8757,3.38,0.88,4.84,5,42,16,0,136,2.570579019421964
e6bd6f85a4b25ae6cd189a3b8c7c2d91,19,,31.0,1,93.3941364833333,2,0.8301,3.12,0.857142857142857,5.0,4,42,21,6,117,3.031821145440957
b75fcc9dc99a2c072f16a683c817530c,11,3.935,13.0,1,78.91536265,1,0.8929,1.17,1.0,4.6,5,42,18,13,138,2.258013857335217
eca3f2728435d771a514ae6dc9fe815f,21,0.3,40.0,1,57.2278038666667,1,0.8682,1.47,0.96,4.84,4,42,20,33,116,3.1252067978286218
5d3fbf7f8293da4b1b57ac1dd74cc3c3,17,3.82,22.0,0,103.80991518333299,1,0.8797,1.55,0.92,4.92,5,42,18,0,138,0.7240327897511312
2bf0f4b83ff94c31b17e41e53ca5e36f,11,,13.0,0,119.9379472,1,0.868,1.39,1.0,4.96,5,42,14,0,134,2.576513360775661
42be794da40c58792260329c58708453,12,1.58,43.0,1,172.248588483333,2,0.8190000000000001,1.29,0.8,4.8,4,42,22,17,118,4.352145936141496
75e683263ff4da4495b2564293fd6f2d,1,,1.0,0,43.2227725166667,1,0.9077,1.33,1.0,4.72,5,42,16,0,136,2.457500282017644
a6b7eb2ea4dcb86ffdea6ac4526f9466,11,,16.0,1,74.6183109833333,3,0.7912,2.2,0.96,4.71,4,42,21,36,117,4.09843760352745
f1838e5b570f5c79fa65b7d946baa100,10,0.5,13.0,1,99.2100026,2,0.8086,2.29,0.84,5.0,5,42,16,22,136,1.9547420219901117
58f3cc02d204e51511f2f41403cc2480,25,0.7,81.0,0,145.038551083333,3,0.8921,2.09,0.92,4.84,5,42,20,0,140,3.8811524205438865
61619dedbf5936abf1054e3ee1522541,2,,2.0,1,34.463591933333305,2,0.8874,2.06,0.84,4.94,5,42,15,7,135,3.6309707872028003
3ad207db8a670c65388cff89c02af42d,17,,23.0,0,69.46146379999999,1,0.8594,1.62,0.96,4.8,5,42,0,0,120,3.8552583668967833
82d0ac3b9543679ec3a5c1d99f9caca2,45,5.7200000000000015,66.0,0,96.2034164833333,1,0.8827,1.05,0.954545454545455,4.93,5,42,18,0,138,2.21322250006517
046dd78d21a5fea287bc4ee20b398630,3,,4.0,1,84.2573805666667,1,0.8699,2.0,1.0,5.0,5,42,0,24,120,2.6947080771401137
b8c6db8a1b4558fcba2429ff92e6d1fb,54,0.8,115.0,1,117.08349583333299,1,0.8619,1.7,1.0,4.8,5,42,0,22,120,3.604765867095012
0cae62729a90ba224f82403dfa06df5d,2,,2.0,0,55.230768116666695,3,0.8277,2.56,0.96,4.88,5,42,17,0,137,1.1639988164189927
7a3539748ad44013de9c8371fbb35499,2,1.0,1.0,0,81.0270408166667,1,0.8547,1.44,0.88,4.52,4,42,21,0,117,2.60531392497428
65560624acd0644f9fa59987d235fa1e,20,1.485,21.0,1,126.410587416667,2,0.8128,3.0,0.56,4.76,5,42,17,26,137,0.4332103185059736
b1ef59c59acd4c977c48b45fc3989ee4,9,1.528,7.0,0,74.8642875,2,0.7591,3.62,0.947368421052632,5.0,5,42,1,0,121,3.414878300521422
ae2b15d0902c5b378fa0dc91a0e1d965,25,6.76,31.0,0,77.6622428833333,1,0.8493,1.3,0.92,4.84,5,42,14,0,134,3.4269358980438165
5d54a44844aad7ce8ad5f9d7abac536b,5,,5.0,1,50.4903928833333,2,,2.19,0.545454545454545,,5,42,17,3,137,1.7066090049402565
3693c2ca46e2bcb06d9e4240c80bb624,25,3.741,56.0,0,101.260174066667,1,0.8937,1.26,1.0,5.0,5,42,19,0,139,4.008940427009475
9f8c860062abf0827d9e79f8421d64e6,11,0.98,11.0,1,90.4910898333333,2,0.8238,2.17,0.8,4.64,5,42,21,53,141,1.0085421545709943
bb08a4791fab48156a1af8a0139e91a4,42,3.425,64.0,1,85.87364036666669,1,0.8463,1.32,0.88,4.92,4,42,23,53,119,0.9942854581967809
c9e4dff6b2fa46bedb23549177e34ee9,1,,1.0,0,43.152631866666695,1,0.8621,1.45,1.0,,5,42,18,0,138,3.662501450814899
db7932d7bb035b1a8f38bc020a5483c6,31,5.526999999999999,65.0,0,90.8399996666667,1,0.8571,1.56,0.92,4.84,5,42,1,0,121,4.368634146164377
753a6ce71665c111e8e1caa5d7181b87,4,,4.0,0,65.2527544166667,1,0.9007,1.26,0.88,4.92,5,42,18,0,138,4.601233348043105
b48090423f16f62df3046e1fdfbece76,13,,23.0,1,119.782751983333,1,0.8744,1.38,1.0,4.84,4,42,21,16,117,13.542803165172156
ae37adbf2f51f138ec494917f603446d,5,,6.0,1,71.8268618333333,1,0.9035,0.97,1.0,4.84,4,42,21,48,117,1.0598988297497607
69d571b0f0b7c828661d4cb6e48a3b83,17,0.7669999999999999,31.0,1,102.1264984,1,0.9172,1.0,0.88,4.96,5,42,16,26,136,3.585888566198075
a3c18bc05d341c982235bfb7f4532282,67,1.5,99.0,0,135.79755125,1,0.8536,1.36,0.96,4.84,5,42,21,0,141,2.0137800045815233
73e8e3f0f73a659ac8b96a8b72247066,4,,5.0,1,74.7854181833333,3,0.8463,2.38,1.0,4.84,4,42,22,52,118,5.255331019833377
e5c6afdcc744b6d750706d9e234ea557,25,,37.0,1,62.7126907166667,1,0.887,1.64,1.0,4.92,4,42,23,39,119,0.9538202688672389
5e6c20b4c9ea405ea14d77359b3b90de,26,1.003,29.0,1,77.3890979333333,1,0.8740000000000001,1.72,0.96,4.96,4,42,22,14,118,2.987212161235892
a75ad74cbead148903be0d1e87d278f4,23,1.001,59.0,1,111.784486316667,3,0.8451,2.8,1.0,4.92,5,42,1,0,121,2.52995161647602
ca0d025e2068d9e58d48eda489882709,2,,2.0,0,47.24785305,2,0.815,2.54,0.84,4.8,5,42,16,0,136,1.6190021110757784
19f0fddd5a1531aae70aa0569714e3ac,6,,6.0,1,60.8784127,3,0.9063,2.14,0.92,5.0,4,42,23,26,119,1.4279429599979925
6cd50fea63fe6429c96f31a71d529ede,11,0.65,11.0,1,56.8108776666667,3,0.8170000000000001,2.13,0.92,4.88,5,42,17,57,137,1.8097953599203638
f64523188b7b72d131a6bb7e79455e67,16,,38.0,1,48.955186283333305,1,0.8727,1.18,0.96,4.56,5,42,0,1,120,0.2269332701948098
b96af1f614050ae9803cca55f7b7e14e,4,0.885,14.0,1,46.35377065,1,0.8448,1.48,1.0,4.95,5,42,0,25,120,1.2463625228452482
8fe0ceee82794967f1ae387f5fd56212,33,5.287999999999999,63.0,0,93.98737385,2,0.8694,1.31,0.72,4.8,5,42,17,0,137,1.7260885946632014
66ef4b8b9c63d9c5cf232737004f3862,18,4.88,29.0,1,46.4781583666667,1,0.8948,1.13,1.0,4.96,4,42,20,3,116,2.7408389022397066
84578d8b82af82cb95ee5f5f1cdb68fb,41,8.921999999999997,49.0,1,81.1122002666667,1,0.8594,1.38,0.96,4.8,5,42,15,12,135,1.1559870136348362
4a24ef50026d2ebab2d65bc5e13e2123,11,1.77,32.0,1,62.219622,1,0.9032,1.6,1.0,4.96,5,42,0,3,120,2.9506265324788035
264ac9be5205c07cc96979a2b672adf3,9,0.85,8.0,1,66.75914295,2,,2.19,0.625,,4,42,22,8,118,9.936072389045842
a2ae78e4e7bc60fe8a4e216ab302124b,2,,2.0,1,36.3677052333333,3,0.8583,1.14,0.96,4.8,5,42,17,43,137,3.352011402258382
2587ec938481e50b9f0b7e0deba6f772,15,0.5,29.0,0,51.1439316,1,0.8824,1.38,0.96,4.96,5,42,14,0,134,1.3899080333564624
c13747cf720a0a8a9b9c3f7a2ff9b325,25,1.833,61.0,1,111.86349533333299,1,0.8491,1.6,1.0,5.0,5,42,22,24,142,2.4649456672302623
9cf9574f8deed2157a22799f82cb51af,14,,18.0,0,67.70614549999999,3,0.8308,2.14,0.88,4.95,5,42,19,0,139,1.1007858813633313
6c9fa0c73f98f36b2583f62ac9d7190b,19,0.948,40.0,1,65.39127025,1,0.8915,2.0,1.0,4.96,5,42,16,2,136,2.3846093261320838
4257543348b8c96d8e797c050999229f,14,0.25,17.0,1,62.810189583333305,1,0.8370000000000001,1.8,0.96,4.92,4,42,21,23,117,3.0580139224514817
b71b1d5df2d7c46be3e7b669ee07a027,15,2.032,19.0,1,48.9669330833333,1,0.8629,0.9,1.0,4.84,5,42,14,6,134,0.7691022386348576
b58d26344ae0c06787b352393abfb19a,14,0.271,17.0,1,113.16926445,3,0.7947,2.21,0.88,4.96,4,42,22,59,118,2.160380238810395
364a8aab9f9920d0a9b32780d72917c4,27,,41.0,0,62.2265609166667,1,0.8732,1.29,0.92,4.96,5,42,16,0,136,1.6479375507295826
443ce83a8f8a569fb27c7cd4412460a4,22,10.883,33.0,1,48.01828765,1,0.8917,1.07,0.96,4.92,5,42,13,59,133,1.4437870617560111
b67ac400c73f3d8c65d933986c83a7f1,11,0.5,16.0,0,73.1082073166667,1,0.87,1.41,1.0,4.48,5,42,14,0,134,2.2014732015511598
037121ea8254e0093c951e9ea017e62a,26,5.669,21.0,1,48.3809593666667,1,0.8948,1.13,1.0,4.96,4,42,21,26,117,1.218590701708403
0b898576899e0956aaba7f8df49c67c7,29,2.248,34.0,1,51.6811751833333,1,0.8791,0.94,1.0,4.68,4,42,21,5,117,4.95697984437641
